document	topic	gamma
205-1_1840	8	0.13805970149253732
205-2_1840	8	0.27037037037037037
205-3_1840	8	0.2392857142857143
205-4_1840	8	0.24545454545454545
206_1841	8	0.08908045977011494
207-1_1849	8	0.2557471264367816
207-2_1849	8	0.046232876712328765
208_1849	8	0.011075949367088608
209_1849	8	0.020361990950226245
21_1840	8	0.1
210_1849	8	0.05808080808080808
211_1846	8	0.2992565055762082
212_1847	8	0.10546875
214_1827	8	0.09274193548387097
215_1832	8	0.10493827160493827
216_1835	8	0.0390625
217_1821	8	0.0047169811320754715
218_1825	8	0.0033112582781456954
219-1_1838	8	0.04276315789473684
219-2_1838	8	0.0549645390070922
220_1831	8	0.20588235294117646
221-1_1838	8	0.011111111111111112
221-2_1838	8	0.0035971223021582736
222_1839	8	0.022321428571428572
223_1829	8	0.08333333333333333
224_1831	8	0.05421686746987952
225-1_1838	8	0.0984251968503937
225-2_1838	8	0.02586206896551724
226_1834	8	0.03723404255319149
227_1835	8	0.0724907063197026
228_1838	8	0.010948905109489052
229_1839	8	0.724
23_1840	8	0.225
230-1_1827	8	0.0035971223021582736
230-2_1827	8	0.011627906976744186
230-3_1827	8	0.018656716417910446
230-4_1827	8	0.010869565217391304
230-5_1827	8	0.0034482758620689655
230-6_1827	8	0.0035714285714285713
230-7_1827	8	0.06159420289855073
230-8_1827	8	0.04666666666666667
231_1838	8	0.17572463768115942
232_1826	8	0.02284263959390863
233_1825	8	0.00205761316872428
235-1_1834	8	0.016666666666666666
235-2_1834	8	0.002325581395348837
236-1_1830	8	0.002890173410404624
236-2_1830	8	0.007961783439490446
237_1835	8	0.3524590163934426
238-1_1833	8	0.06209150326797386
238-2_1833	8	0.17484662576687116
238-3_1833	8	0.04777070063694268
238-4_1833	8	0.16333333333333333
238-5_1833	8	0.11752988047808766
239_1835	8	0.003125
24-1_1840	8	0.3977272727272727
24-2_1840	8	0.3975409836065574
24-3_1840	8	0.31521739130434784
24-4_1840	8	0.4774436090225564
24-5_1840	8	0.4781021897810219
24-6_1840	8	0.2391304347826087
24-7_1840	8	0.3014018691588785
240_1830	8	0.047872340425531915
241_1835	8	0.3184931506849315
242_1830	8	0.014705882352941176
243-1_1831	8	0.075
243-2_1831	8	0.001524390243902439
244-1_1828	8	0.028
244-2_1828	8	0.015527950310559006
245_1834	8	0.2529411764705882
246_1836	8	0.036956521739130437
247_1829	8	0.007575757575757576
248-1_1833	8	0.04782608695652174
248-2_1833	8	0.046762589928057555
248-3_1833	8	0.0036496350364963502
248-4_1833	8	0.041353383458646614
248-5_1833	8	0.002688172043010753
249_1828	8	0.029069767441860465
25_1841	8	0.10416666666666667
250_1832	8	0.021739130434782608
251_1839	8	0.06510416666666667
252_1834	8	0.0846774193548387
253_1839	8	0.11231884057971014
254_1835	8	0.1625
255_1835	8	0.004273504273504274
256_1835	8	0.47752808988764045
257_1838	8	0.08536585365853659
258_1838	8	0.2349624060150376
259_1834	8	0.026595744680851064
26_1841	8	0.0032679738562091504
260_1835	8	0.016129032258064516
261_1832	8	0.014705882352941176
262_1833	8	0.07435897435897436
263_1836	8	0.007936507936507936
264_1835	8	0.030405405405405407
265_1834	8	0.11394557823129252
266-1_1834	8	0.1644295302013423
266-2_1834	8	0.12771739130434784
267_1830	8	0.011811023622047244
269_1827	8	0.006666666666666667
270_1829	8	0.0038461538461538464
271-1_1833	8	0.003424657534246575
271-2_1833	8	0.0026041666666666665
272_1839	8	0.08620689655172414
273-1_1838	8	0.5912698412698413
273-2_1838	8	0.3273381294964029
273-3_1838	8	0.41796875
273-4_1838	8	0.43080357142857145
274_1837	8	0.1661392405063291
275_1839	8	0.006550218340611353
276-1_1825	8	0.03125
276-2_1825	8	0.018115942028985508
276-3_1825	8	0.002127659574468085
278_1827	8	0.25614754098360654
279_1827	8	0.10114503816793893
28_1841	8	0.014705882352941176
280_1839	8	0.061764705882352944
281-1_1828	8	0.026595744680851064
281-2_1828	8	0.196
282-1_1828	8	0.024271844660194174
282-2_1828	8	0.004347826086956522
282-3_1828	8	0.013157894736842105
282-4_1828	8	0.0049504950495049506
282-5_1828	8	0.0028735632183908046
29_1841	8	0.03308823529411765
3_1840	8	0.11068702290076336
30_1841	8	0.02112676056338028
31-1_1841	8	0.02459016393442623
31-2_1841	8	0.001893939393939394
32_1841	8	0.004273504273504274
33_1841	8	0.0763888888888889
34_1841	8	0.05704697986577181
3463_1824	8	0.08620689655172414
35_1841	8	0.0539568345323741
36-1_1841	8	0.13068181818181818
36-2_1841	8	0.06626506024096386
36-3_1841	8	0.005494505494505495
36-4_1841	8	0.029069767441860465
36-5_1841	8	0.03804347826086957
36-6_1841	8	0.02734375
3788_1820	8	0.04639175257731959
38_1840	8	0.028846153846153848
39-1_1841	8	0.0029069767441860465
39-2_1841	8	0.0022123893805309734
4_1840	8	0.004464285714285714
41_1841	8	0.003937007874015748
42_1842	8	0.002824858757062147
43_1842	8	0.0035714285714285713
44_1842	8	0.005319148936170213
4475_1830	8	0.00641025641025641
4478_1830	8	0.00909090909090909
4483_1835	8	0.0031446540880503146
4489_1835	8	0.02459016393442623
45_1842	8	0.2708333333333333
47_1842	8	0.011363636363636364
48_1842	8	0.039568345323741004
49_1842	8	0.04966887417218543
5_1840	8	0.10677966101694915
50_1842	8	0.009433962264150943
506-1_1832	8	0.2676767676767677
51_1842	8	0.0015151515151515152
52_1842	8	0.36607142857142855
53-1_1842	8	0.05048076923076923
53-2_1842	8	0.017241379310344827
53-3_1842	8	0.006224066390041493
53-4_1842	8	0.018333333333333333
54-1_1842	8	0.01056338028169014
54-2_1842	8	0.1138996138996139
55_1842	8	0.003787878787878788
56_1842	8	0.0049504950495049506
57_1842	8	0.023076923076923078
58_1843	8	0.022321428571428572
5855-1_1825	8	0.11971830985915492
59_1843	8	0.020440251572327043
6_1840	8	0.006097560975609756
60_1843	8	0.014285714285714285
61_1843	8	0.084
63-1_1843	8	0.041935483870967745
63-2_1843	8	0.03353658536585366
63-3_1843	8	0.003401360544217687
63-4_1843	8	0.03731343283582089
64_1844	8	0.011029411764705883
65_1844	8	0.10736196319018405
66_1844	8	0.14804469273743018
67_1844	8	0.006097560975609756
6782-1_1814	8	0.30405405405405406
6782-2_1814	8	0.125
6782-3_1814	8	0.3106060606060606
6783-1_1815	8	0.2945205479452055
6783-2_1815	8	0.4797297297297297
6783-3_1815	8	0.12318840579710146
68_1843	8	0.011363636363636364
6807-1_1828	8	0.005154639175257732
6807-2_1828	8	0.005494505494505495
6807-3_1828	8	0.1043956043956044
6816-1_1814	8	0.10416666666666667
6817-1_1816	8	0.18831168831168832
6817-2_1816	8	0.043209876543209874
6817-3_1816	8	0.15
6817-4_1816	8	0.006578947368421052
6817-5_1816	8	0.24074074074074073
6818_1817	8	0.12777777777777777
69_1843	8	0.05704697986577181
6953-1_1838	8	0.176056338028169
7_1840	8	0.07142857142857142
70_1844	8	0.030821917808219176
7028-1_1827	8	0.0472972972972973
71-1_1844	8	0.07718120805369127
71-2_1844	8	0.02464788732394366
71-3_1844	8	0.007352941176470588
7192_1836	8	0.002717391304347826
72_1844	8	0.15721649484536082
7200-1_1825	8	0.02112676056338028
73_1845	8	0.012195121951219513
74_1845	8	0.014705882352941176
746_1824	8	0.016556291390728478
7482_1825	8	0.005319148936170213
75_1845	8	0.007692307692307693
7562_1829	8	0.171875
7563_1829	8	0.07746478873239436
7564_1829	8	0.008333333333333333
7573_1829	8	0.17768595041322313
7599-1_1830	8	0.030973451327433628
76_1841	8	0.17
7622_1830	8	0.24285714285714285
7653_1830	8	0.017857142857142856
7655_1830	8	0.10377358490566038
77-1_1845	8	0.027950310559006212
77-2_1845	8	0.007317073170731708
7747-1_1831	8	0.02142857142857143
7774_1832	8	0.10330578512396695
78_1845	8	0.025
7817_1832	8	0.13425925925925927
7819_1832	8	0.21140939597315436
79_1845	8	0.05952380952380952
7915-1_1835	8	0.16071428571428573
8_1840	8	0.012605042016806723
80-1_1845	8	0.31626506024096385
80-2_1845	8	0.17597765363128492
81_1845	8	0.16863905325443787
82-1_1846	8	0.0036496350364963502
82-2_1846	8	0.0032679738562091504
83_1846	8	0.04782608695652174
84_1846	8	0.35106382978723405
85_1846	8	0.2625
86_1846	8	0.3489583333333333
87_1846	8	0.0375
877-1_1822	8	0.005494505494505495
88_1846	8	0.005434782608695652
886_1825	8	0.02631578947368421
89_1846	8	0.012626262626262626
898_1824	8	0.00909090909090909
9_1840	8	0.012195121951219513
90_1846	8	0.11071428571428571
91_1847	8	0.0022026431718061676
911_1831	8	0.15234375
9161_1831	8	0.08482142857142858
92_1847	8	0.03070175438596491
93_1847	8	0.2757009345794392
939-1_1824	8	0.03424657534246575
939-2_1824	8	0.00641025641025641
939-3_1824	8	0.006493506493506494
94_1847	8	0.0663265306122449
946_1825	8	0.018518518518518517
95_1847	8	0.14835164835164835
96-1_1847	8	0.49145299145299143
96-2_1847	8	0.06830601092896176
97_1847	8	0.011904761904761904
975_1827	8	0.00423728813559322
98_1847	8	0.0375
99_1847	8	0.3353658536585366
1_1840	9	0.12313432835820895
10_1840	9	0.045454545454545456
100_1847	9	0.0017543859649122807
101_1847	9	0.02252252252252252
102-1_1847	9	0.05855855855855856
102-2_1847	9	0.02046783625730994
1027-1_1829	9	0.02142857142857143
103_1848	9	0.3078947368421053
104-1_1848	9	0.00974025974025974
104-2_1848	9	0.002577319587628866
105_1848	9	0.004273504273504274
106_1841	9	0.2701342281879195
107_1850	9	0.13541666666666666
108_1850	9	0.006756756756756757
109_1843	9	0.005208333333333333
11_1840	9	0.003787878787878788
110_1850	9	0.00974025974025974
111_1846	9	0.0021008403361344537
11192_1829	9	0.017241379310344827
112_1850	9	0.3803418803418803
113_1847	9	0.005319148936170213
114_1842	9	0.036231884057971016
115_1843	9	0.020161290322580645
1155_1835	9	0.11224489795918367
1156_1835	9	0.004273504273504274
116_1850	9	0.06048387096774194
1169_1826	9	0.1178343949044586
117_1850	9	0.05
118_1843	9	0.05434782608695652
119_1850	9	0.25735294117647056
11906_1830	9	0.03146853146853147
11994-1_1831	9	0.034722222222222224
12_1840	9	0.455
120_1850	9	0.3805970149253731
121_1850	9	0.0024752475247524753
122_1840	9	0.03763440860215054
123_1840	9	0.00641025641025641
12386_1820	9	0.012
124_1840	9	0.10643564356435643
12447-1_1822	9	0.016666666666666666
12447-2_1822	9	0.07065217391304347
12447-3_1822	9	0.06179775280898876
12499_1824	9	0.1680327868852459
12529_1824	9	0.00980392156862745
12563-1_1825	9	0.008064516129032258
12563-2_1825	9	0.021739130434782608
12563-3_1825	9	0.007692307692307693
126_1840	9	0.020833333333333332
12692_1827	9	0.046610169491525424
127_1840	9	0.011904761904761904
12723-1_1828	9	0.15217391304347827
12726_1828	9	0.05102040816326531
12738_1828	9	0.14347826086956522
12761-1_1829	9	0.007352941176470588
128_1840	9	0.5228571428571429
12814-1_1830	9	0.09259259259259259
12865-1_1833	9	0.007042253521126761
12865-2_1833	9	0.018292682926829267
12865-3_1833	9	0.006493506493506494
12871_1833	9	0.012376237623762377
12872-1_1833	9	0.007462686567164179
12887-1_1834	9	0.00847457627118644
12891-1_1834	9	0.005813953488372093
12894-1_1834	9	0.016666666666666666
12897-1_1834	9	0.006172839506172839
12897-2_1834	9	0.0056179775280898875
12897-3_1834	9	0.005952380952380952
12898-1_1834	9	0.018072289156626505
12899_1834	9	0.006756756756756757
129_1841	9	0.2544642857142857
12908-1_1835	9	0.07377049180327869
12908-2_1835	9	0.056451612903225805
12908-3_1835	9	0.035211267605633804
13_1840	9	0.17067307692307693
130_1841	9	0.005952380952380952
131_1841	9	0.12608695652173912
132_1841	9	0.0058823529411764705
133_1841	9	0.15625
134_1841	9	0.03164556962025317
135_1841	9	0.007575757575757576
136_1841	9	0.054455445544554455
137_1841	9	0.03804347826086957
138_1841	9	0.11407766990291263
139_1841	9	0.13453815261044177
14_1840	9	0.2439516129032258
140_1841	9	0.020833333333333332
141_1841	9	0.004098360655737705
142-1_1841	9	0.01984126984126984
142-2_1841	9	0.016556291390728478
143_1841	9	0.2392857142857143
144_1841	9	0.0045045045045045045
145_1842	9	0.6089743589743589
147_1842	9	0.04054054054054054
148_1842	9	0.006578947368421052
149-1_1842	9	0.05448717948717949
149-2_1842	9	0.06690140845070422
149-3_1842	9	0.05555555555555555
149-4_1842	9	0.11672473867595819
15_1840	9	0.18333333333333332
150_1842	9	0.37850467289719625
15038_1829	9	0.003816793893129771
15044_1829	9	0.038461538461538464
15058_1830	9	0.015151515151515152
15087_1835	9	0.20555555555555555
151_1842	9	0.024193548387096774
152_1843	9	0.017045454545454544
153_1844	9	0.049479166666666664
154_1844	9	0.011467889908256881
156_1845	9	0.007575757575757576
157_1847	9	0.040983606557377046
158_1847	9	0.0032258064516129032
16_1840	9	0.01968503937007874
160_1848	9	0.020348837209302327
162_1849	9	0.00211864406779661
163_1849	9	0.33064516129032256
164_1850	9	0.3062283737024221
165_1840	9	0.3691860465116279
166_1840	9	0.028225806451612902
167_1840	9	0.10849056603773585
16732-1_1824	9	0.5448717948717948
16733_1824	9	0.005154639175257732
168-1_1840	9	0.059027777777777776
168-2_1840	9	0.040865384615384616
169_1840	9	0.5413223140495868
17_1840	9	0.05608974358974359
173_1841	9	0.016666666666666666
174_1842	9	0.13366336633663367
175_1842	9	0.4266304347826087
17543_1816	9	0.030864197530864196
176_1842	9	0.29389312977099236
177-1_1843	9	0.03308823529411765
177-2_1843	9	0.11513157894736842
177-3_1843	9	0.009036144578313253
17714_1831	9	0.49324324324324326
17740_1836	9	0.0036231884057971015
178_1843	9	0.10833333333333334
17827-1_1808	9	0.034722222222222224
17827-2_1808	9	0.0058823529411764705
17827-3_1808	9	0.006172839506172839
17827-4_1808	9	0.01948051948051948
17827-5_1808	9	0.01875
17828-1_1809	9	0.007142857142857143
17828-2_1809	9	0.11666666666666667
17828-3_1809	9	0.006944444444444444
17829-1_1812	9	0.0125
17829-2_1812	9	0.007936507936507936
17829-3_1812	9	0.02112676056338028
17830-1_1813	9	0.3051948051948052
17830-2_1813	9	0.2236842105263158
17830-3_1813	9	0.1590909090909091
17831-1_1812	9	0.007246376811594203
17831-2_1812	9	0.13709677419354838
17831-3_1812	9	0.020833333333333332
17831-4_1812	9	0.05303030303030303
17831-5_1812	9	0.0078125
17832-1_1813	9	0.3
17832-2_1813	9	0.005813953488372093
17832-3_1813	9	0.03125
17833-1_1814	9	0.42073170731707316
17833-2_1814	9	0.16666666666666666
17833-3_1814	9	0.6176470588235294
17834-1_1814	9	0.005208333333333333
17834-2_1814	9	0.0189873417721519
17834-3_1814	9	0.005747126436781609
17835-1_1814	9	0.008333333333333333
17835-2_1814	9	0.008620689655172414
17835-3_1814	9	0.008620689655172414
17835-4_1814	9	0.009259259259259259
17835-5_1814	9	0.041666666666666664
17836-1_1814	9	0.016129032258064516
17836-2_1814	9	0.030864197530864196
17836-3_1814	9	0.006329113924050633
17837-1_1814	9	0.21232876712328766
17837-2_1814	9	0.00641025641025641
17837-3_1814	9	0.10869565217391304
17837-4_1814	9	0.022058823529411766
17837-5_1814	9	0.1171875
17838-1_1814	9	0.04794520547945205
17838-2_1814	9	0.11486486486486487
17838-3_1814	9	0.006944444444444444
17838-4_1814	9	0.15671641791044777
17838-5_1814	9	0.16666666666666666
17842-1_1818	9	0.0078125
17843_1818	9	0.489247311827957
17844_1818	9	0.05241935483870968
17845-1_1818	9	0.059782608695652176
17845-2_1818	9	0.005813953488372093
17845-3_1818	9	0.09444444444444444
17846-1_1819	9	0.04032258064516129
17846-2_1819	9	0.041666666666666664
17846-3_1819	9	0.02586206896551724
17847_1816	9	0.028846153846153848
17848_1816	9	0.00641025641025641
17849_1816	9	0.23897058823529413
17850-1_1822	9	0.03888888888888889
17850-2_1822	9	0.047872340425531915
17850-3_1822	9	0.040697674418604654
17851-1_1828	9	0.1125
17851-2_1828	9	0.022727272727272728
17851-3_1828	9	0.006493506493506494
17853-1_1831	9	0.1554054054054054
17854-1_1831	9	0.04929577464788732
17854-2_1831	9	0.02054794520547945
17854-3_1831	9	0.04285714285714286
17855-1_1831	9	0.06626506024096386
17855-2_1831	9	0.06321839080459771
17855-3_1831	9	0.3765432098765432
17856-1_1831	9	0.0056179775280898875
17857-1_1831	9	0.038461538461538464
17858-1_1831	9	0.07
17858-2_1831	9	0.007352941176470588
17858-3_1831	9	0.007042253521126761
17858-4_1831	9	0.006756756756756757
17858-5_1831	9	0.02112676056338028
17859-1_1831	9	0.07236842105263158
17859-2_1831	9	0.028409090909090908
17859-3_1831	9	0.3279569892473118
17859-4_1831	9	0.05421686746987952
17859-5_1831	9	0.04838709677419355
17860-1_1831	9	0.03048780487804878
17860-2_1831	9	0.005494505494505495
17860-3_1831	9	0.029411764705882353
17861-1_1832	9	0.00625
17861-2_1832	9	0.03571428571428571
17861-3_1832	9	0.020833333333333332
17861-4_1832	9	0.05
17861-5_1832	9	0.005952380952380952
17862-1_1832	9	0.2721518987341772
17863-1_1832	9	0.003937007874015748
17864_1832	9	0.0035211267605633804
17865-1_1832	9	0.05844155844155844
17866_1833	9	0.6085526315789473
17867-1_1833	9	0.0472972972972973
17867-2_1833	9	0.07971014492753623
17867-3_1833	9	0.03676470588235294
17867-4_1833	9	0.006756756756756757
17867-5_1833	9	0.2230769230769231
18_1840	9	0.06164383561643835
180_1844	9	0.16875
182-1_1844	9	0.012
182-2_1844	9	0.02032520325203252
182-3_1844	9	0.07916666666666666
182-4_1844	9	0.028925619834710745
182-5_1844	9	0.11788617886178862
182-6_1844	9	0.0942622950819672
182-7_1844	9	0.028
182-8_1844	9	0.046762589928057555
183_1844	9	0.5816326530612245
184_1845	9	0.45
189_1846	9	0.04887218045112782
19_1840	9	0.24166666666666667
190_1846	9	0.0017241379310344827
191_1846	9	0.052995391705069124
192_1846	9	0.005434782608695652
193_1848	9	0.018518518518518517
195_1848	9	0.013513513513513514
196_1848	9	0.185
197-1_1848	9	0.0037313432835820895
197-2_1848	9	0.09297520661157024
198_1848	9	0.4861751152073733
199_1850	9	0.012096774193548387
2_1840	9	0.36764705882352944
200_1850	9	0.13679245283018868
201_1850	9	0.00847457627118644
202_1850	9	0.17256637168141592
204_1846	9	0.0018315018315018315
205-1_1840	9	0.048507462686567165
205-2_1840	9	0.040740740740740744
205-3_1840	9	0.05357142857142857
205-4_1840	9	0.021212121212121213
206_1841	9	0.0028735632183908046
207-1_1849	9	0.12931034482758622
207-2_1849	9	0.1832191780821918
208_1849	9	0.14082278481012658
209_1849	9	0.033936651583710405
21_1840	9	0.006666666666666667
210_1849	9	0.14898989898989898
211_1846	9	0.016728624535315983
212_1847	9	0.00390625
214_1827	9	0.004032258064516129
215_1832	9	0.006172839506172839
216_1835	9	0.0026041666666666665
217_1821	9	0.04245283018867924
218_1825	9	0.17549668874172186
219-1_1838	9	0.003289473684210526
219-2_1838	9	0.0017730496453900709
220_1831	9	0.004201680672268907
221-1_1838	9	0.040740740740740744
221-2_1838	9	0.017985611510791366
222_1839	9	0.24553571428571427
223_1829	9	0.02131782945736434
224_1831	9	0.04216867469879518
225-1_1838	9	0.04330708661417323
225-2_1838	9	0.008620689655172414
226_1834	9	0.005319148936170213
227_1835	9	0.15055762081784388
228_1838	9	0.0036496350364963502
229_1839	9	0.004
23_1840	9	0.04807692307692308
230-1_1827	9	0.0035971223021582736
230-2_1827	9	0.08139534883720931
230-3_1827	9	0.033582089552238806
230-4_1827	9	0.0036231884057971015
230-5_1827	9	0.21724137931034482
230-6_1827	9	0.08214285714285714
230-7_1827	9	0.0036231884057971015
230-8_1827	9	0.03777777777777778
231_1838	9	0.19021739130434784
232_1826	9	0.12436548223350254
233_1825	9	0.24897119341563786
235-1_1834	9	0.056666666666666664
235-2_1834	9	0.020930232558139535
236-1_1830	9	0.05491329479768786
236-2_1830	9	0.2914012738853503
237_1835	9	0.004918032786885246
238-1_1833	9	0.016339869281045753
238-2_1833	9	0.003067484662576687
238-3_1833	9	0.06687898089171974
238-4_1833	9	0.09666666666666666
238-5_1833	9	0.10956175298804781
239_1835	9	0.221875
24-1_1840	9	0.003787878787878788
24-2_1840	9	0.004098360655737705
